System	Subsystem	Description	BR_MCF7	BR_MDA_MB_231	BR_HS578T	BR_BT_549	BR_T_47D	CNS_SF_268	CNS_SF_295	CNS_SF_539	CNS_SNB_19	CNS_SNB_75	CNS_U251	CO_COLO205	CO_HCC_2998	CO_HCT_116	CO_HCT_15	CO_HT29	CO_KM12	CO_SW_620	LE_CCRF_CEM	LE_HL_60	LE_K_562	LE_MOLT_4	LE_RPMI_8226	LE_SR	ME_LOXIMVI	ME_MALME_3M	ME_M14	ME_SK_MEL_2	ME_SK_MEL_28	ME_SK_MEL_5	ME_UACC_257	ME_UACC_62	ME_MDA_MB_435	LC_A549_ATCC	LC_EKVX	LC_HOP_62	LC_HOP_92	LC_NCI_H226	LC_NCI_H23	LC_NCI_H322M	LC_NCI_H460	LC_NCI_H522	OV_IGROV1	OV_OVCAR_3	OV_OVCAR_4	OV_OVCAR_5	OV_OVCAR_8	OV_SK_OV_3	OV_NCIADR_RES	PR_PC_3	PR_DU_145	RE_786_0	RE_A498	RE_ACHN	RE_CAKI_1	RE_RXF393	RE_SN12C	RE_TK_10	RE_UO_31
AMINO ACIDS METABOLISM	TYROSINE METABOLISM	Tyrosine to dopamine	0	1000	1000	1952.01	0	1000	2000	1000	2000	1000	0	1000	780.0345221	0	1000	651.641995	0	0	1000	1683.765	0	0	0	0	2.10E-13	2036.56	1000	1994.605614	1000	0	1000	979.905	1000	0	1000	2000	1000	1000	1273.86	0	1043.17	1000	0	0	1049.985	9.39E-14	1000	1516.295	2000	0	0	1000	0	0	2000	1000	3.83E-13	0	1831.445
AMINO ACIDS METABOLISM	TYROSINE METABOLISM	Tyrosine to acetoacetate and fumarate	1000	1070.445	929.8543832	1952.01	1548.25	1338.335	2711.466411	1000	3774.198342	2348.192308	1486.645	1000	1277.200468	1713.116416	1069.57	1077.298754	1000	2312.589771	1900.985	1683.765	3430.495	1000	1000	994.6811215	2261.97582	2036.56	1000	3999.942453	1796.404582	512.1019657	1000	2677.344765	1677.035	5.623994096	1000	949.0392082	1996.79001	1615.75	1273.86	1712.735	1043.17	1000	1000	1248.285378	1049.985	1330.325	1000	1516.295	2499.346864	494.2712275	1841.35	2340.38	2740.352705	2040.64	2073.572236	1210.350746	2878.315	1234.02	986.1749041
AMINO ACIDS METABOLISM	VALINE METABOLISM	Valine degradation	1000	1070.445	4283.012224	1952.01	1548.25	1338.335	10088.5575	1000	7226.3325	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	5000	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	7396.0575	4260.611431	2528.829013	1000	3288.855	1677.035	1000	1000	2391.335	8695.395	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	8574.1875	2878.315	1234.02	1831.445
AMINO ACIDS METABOLISM	VALINE METABOLISM	Valine to succinyl-coA	1000	1070.445	102.4466009	1952.01	1548.25	1338.335	3133.909837	1000	3112.294065	2381.525	1486.645	1000	1768.87	2029.795	546.5251381	765.7800246	1000	1967.113284	1900.985	1683.765	3430.495	1000	1000	1586.395	2094.272873	2036.56	1000	4000	1330.160483	856.8259322	1000	2859.485885	1677.035	1000	1000	1154.191785	2978.576206	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	999.5440165	1841.35	2340.38	3570.523107	2040.64	2073.572236	398.7504671	2878.315	1234.02	1831.445
LIPIDS METABOLISM	CHOLESTEROL METABOLISM	Hydroxymethylglutaryl-CoA synthesis	987.8605207	0	13.26898027	1952.01	1000	1338.335	0	1000	2000	1000	1000	1000	0	1000	535.7357487	999.81	1000	0	1000	0	1999.845	0	1000	999.985	2000	2000	1000	1000	0	0	0	0	1000	991.575	0	999.67	0	1.41E-13	1000	999.93	1000	1000	1000	999.995	1049.985	0	1000	1000	1000	0	0	1000	0	0	0	468.8527187	1000	0	0
LIPIDS METABOLISM	CHOLESTEROL METABOLISM	Cholesterol synthesis	329.3853653	999.9999942	995.7963489	999.9998365	997.2102918	1000	999.9997834	1000	1247.768159	1333.333333	997.4609673	998.0522176	997.8999109	998.916083	996.6805043	1132.12511	998.9838279	996.0301969	1900.985	998.2804892	1000	999.1193175	0.015	333.3332855	1997.69434	998.2727945	1000	333.285849	1329.037241	777.3076529	999.999309	1000	999.1712574	333.3333333	1000	996.9937101	998.7223522	1615.75	996.5734617	1000	1043.17	1000	999.9994446	997.8321661	996.3417803	1330.325	1000	1000	999.3206854	996.2148957	999.0372031	997.4719239	998.7610688	329.6646496	999.9997414	1496.176222	2000	1234.02	999.9998865
LIPIDS METABOLISM	CHOLESTEROL METABOLISM	Acetoacetate synthesis	998.29	0	13.26898027	1952.01	1000	999.99	999.395	999.95	1000	1000	1000	998.37	1000	1000	535.7357488	999.81	1000	0	1900.985	0	999.845	1000	1000	999.985	1000	1000	1000	1000	0	0	999.999992	4.78E-13	1677.035	991.575	0	941.1425022	0	1000	1000	999.93	1043.17	1000	1000	999.995	1049.985	0	1000	1516.295	1000	1000	5.71E-27	1000	-7.05E-13	0.04	1000	499.3699164	1999.73	0	0
LIPIDS METABOLISM	CHOLESTEROL METABOLISM	Mevalonate synthesis	1000	0	109.6479559	1000	490.9930114	1000	1000	1000	1000	1000	1000	0	1000	1000	1000	1000	1000	1431.679979	1000	1000	1000	1000	1000	1000	1000	1500	1000	1000	54.88373796	956.7888352	1000	1000	1000	1000	1000	1000	1500	1000	1000	1000	1000	1000	1000	1287.585	1000	1000	1000	1000	1000	786.8460717	1000	1000	1000	1000	1000	665.375717	1000	1000	1000
LIPIDS METABOLISM	CHOLESTEROL METABOLISM	Farnesyl-pyrophosphate synthesis	116.4407091	333.3333333	0.578620766	333.3333333	245.2308485	333.3333333	333.3333333	154.2717188	297.1193933	333.3333333	333.3333333	295.4284931	111.9397319	333.3333333	11.36120479	77.79162953	333.3333333	66.97842309	333.3333333	333.3333333	333.3333333	333.3333333	333.3333333	333.3333333	183.3671336	333.3333333	333.3333333	333.3333333	31.4954875	10.40848686	333.3333333	333.3333333	333.3333333	333.3333333	333.3333333	16.74612938	333.3333333	333.3333333	220.7719666	333.3333333	333.3333333	333.3333333	333.3333333	75.87044845	100.686626	333.3333333	333.3333333	333.3333333	333.3333333	9.291549233	333.3333333	202.9567194	333.3333333	73.22986986	333.3333333	35.58193355	333.3333333	333.3333333	333.3333333
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Glycerol-3-phosphate synthesis	1000	1070.445	1311.540919	1952.01	1548.25	1338.335	3499.574972	1000	3499.714981	2381.525	1486.645	1000	1768.87	2029.795	0	1758.222617	1000	2845.224457	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	2999.993936	1120.070476	1194.106668	1000	3288.855	1677.035	1000	1000	2391.335	3000	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	4003.408248	1665.704315	1841.35	2340.38	2374.142397	2040.64	3500.000016	2285.27175	2878.315	1234.02	1831.445
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Phosphatidyl-choline synthesis	0	1070.445	7.295838916	1631.984138	819.2017838	1338.335	1188.708706	553.8582448	941.6876882	974.5371794	1486.645	748.5521096	375.1402704	1146.920014	50.2982212	316.959195	1000	1173.177642	1268.182081	1683.765	1322.85	1000	1000	1170.790254	460.441104	1584.430424	1000	1157.130407	696.0998499	75.89071216	1000	1323.9	1677.035	1000	1000	390.9108726	1299.549184	1089.813786	1273.86	1712.735	1043.17	1000	1000	180.7222233	540.5284737	1286.545	1000	1516.295	1326.356651	52.18869153	1659.652172	653.3108268	1319.572333	219.6896096	1323.020404	666.1492191	1329.508333	1234.02	1326.403753
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Phosphatidyl-ethanolamine synthesis	1000	1070.445	992.1426177	1952.01	1548.25	1338.335	2288.951561	1000	1622.704811	1974.537179	1486.645	1000	1350.826212	2029.795	0	1278.318696	1000	1197.978735	1900.985	1683.765	2972.871699	1000	1000	1586.395	1526.62702	1945.76303	1000	2276.406549	1189.883002	1036.027575	1000	2621.267366	1677.035	1000	1000	1036.651924	1997.680465	1615.75	1273.86	1712.735	1043.17	1000	1000	1158.721466	1049.985	1330.325	1000	1516.295	2990.429665	1011.556517	1841.35	1609.395634	1997.750754	1219.003943	2499.998282	1185.658935	2849.601363	1234.02	1831.445
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Phosphatidyl-serine synthesis	0	1070.445	73.98709277	1952.01	1548.25	1338.335	2499.998561	1000	1617.365668	1975.234433	1486.645	1000	1368.496308	2029.795	0	1284.424085	1000	1199.359992	1900.985	1683.765	3000	1000	1000	1586.395	1499.732284	2006.382778	1000	2298.323052	1187.111747	510.0573845	1000	3000	1677.035	1000	1000	817.6917425	1997.680465	1615.75	1273.86	1712.735	1043.17	1000	1000	1060.204316	1049.985	1330.325	1000	1516.295	2978.145395	1339.5372	1841.35	1421.298928	1997.750754	1213.035157	2499.998282	1487.503651	2878.315	1234.02	1831.445
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Phosphatidyl-inositol synthesis	0	1070.445	1030.365672	1952.01	1548.25	1338.335	1999.99987	1000	1630.55624	2000	1486.645	1000	1612.888968	1999.350588	1069.57	1504.275289	1000	1460.01849	1735.441792	1683.765	2000	1000	1000	1586.395	1700.157164	1998.965172	1000	1999.971551	1322.270803	1098.810967	1000	2000	1677.035	1000	1000	814.1859678	1999.234518	1615.75	1273.86	1712.735	1043.17	1000	1000	1278.771338	1049.985	1330.325	1000	1516.295	1999.592999	899.4931148	1841.35	1814.492308	1999.257714	1901.18057	1999.999845	1254.221155	2000	1234.02	1831.445
LIPIDS METABOLISM	GLYCEROPHOSPHOLIPID METABOLISM	Cardiolipin synthesis	377.6782332	500	25.59955361	499.999971	499.504857	500	499.9999616	499.6687525	499.6038724	500	499.5901561	499.6542897	340.2050617	499.8076165	109.1547786	326.7421021	499.8196404	158.8752749	499.7039327	499.6948054	500	499.8436884	500	499.9999915	334.0600468	499.6934397	499.9716907	499.991572	152.2709237	51.51141785	499.9998774	250	499.8508906	500	500	89.50483602	499.7732313	499.7766226	499.4468974	500	499.9993099	499.8683504	499.9999014	160.5770791	499.3507056	500	500	500	499.879429	128.706207	499.829114	499.5512939	499.7801031	499.3488483	499.9999541	210.0404706	500	499.644133	499.9999798
LIPIDS METABOLISM	TRIACYLGLYCEROL METABOLISM	Triacylglycerol synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPIDS METABOLISM	SPHINGOLIPID METABOLISM	Sphingomyelin synthesis	731.6714822	1070.445	7.940252379	1631.984138	1266.281254	1338.335	1313.030609	1000	1194.425781	1124.496035	1486.645	1000	575.1221165	1316.216887	244.7087388	740.9047586	1000	1187.663379	1658.347324	1683.765	1322.85	999.5325901	1000	1307.718841	1070.616285	1759.22518	1000	1316.64631	722.3781226	121.5459819	999.9996333	1000	1677.035	1000	1000	846.7470352	1299.549184	1321.412217	1273.86	1712.735	1043.17	1000	1000	585.2571195	1043.746188	1286.545	1000	1516.295	1326.356651	1118.676646	1659.652172	1046.477599	999.3424547	1062.623122	1323.020404	1096.15551	1329.508333	1234.02	1326.403267
LIPIDS METABOLISM	SPHINGOLIPID METABOLISM	Ceramide synthesis	1000	1070.445	2027.512387	1952.01	1548.25	1338.335	2999.999885	1000	1998.815482	2381.525	1486.645	1000	1768.87	1999.424726	1069.57	2182.430193	1000	2997.893083	1900.985	1683.765	2000	1000	1000	1586.395	2717.48	1999.08331	1000	2999.927391	1693.81976	2049.206565	1000	3000	1677.035	1000	1000	2391.335	2999.321906	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	1999.639463	1817.365	1841.35	1998.658259	1999.342455	1998.052898	2999.999863	3302.476887	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Palmitate synthesis	1000	1070.445	2158.4699	1952.01	1548.25	1338.335	2142.857143	1000	3238.581262	2381.525	1486.645	1000	1768.87	2029.795	1069.57	1061.914127	1000	4172.993011	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	2437.757143	2352.60352	1038.27706	1000	2142.857143	1677.035	1000	1000	2391.335	2142.853594	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	3142.857143	1817.365	1142.857143	2340.38	1530.970682	2040.64	3961.257143	1933.012311	2739.257143	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Palmitate degradation	0	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617448	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Palmitolate synthesis	1000	1070.445	7069.725	1952.01	1548.25	1338.335	10088.5575	1000	7226.3325	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	5000	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	7396.0575	6706.245	3646.715	1000	3288.855	1677.035	1000	1000	2391.335	8695.395	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	8574.1875	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Palmitolate degradation	1000	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617454	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	cis-vaccenic acid synthesis	1000	1070.445	1000	1000.1	1548.25	1338.335	1000	1000	2959.756383	1000	1486.645	1000	1449.305456	2029.795	1069.57	1004.308291	1000	2000	1000.1	1683.765	2000.1	1000	1000	1586.395	2717.48	2025.1	1000	3000	2000.186302	1230.413871	1000	2000	1677.035	1000	1000	2121.821394	2000	1615.75	1273.86	1712.735	1043.17	1000	1000	915.5087738	1049.985	1050.800003	1000	1516.295	2000	1000.2	1841.35	2000	2050.788829	2040.64	3025	2497.676671	2000	1234.02	1046.452173
LIPIDS METABOLISM	FATTY ACID METABOLISM	cis-vaccenic acid degradation	1000	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617448	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Elaidate synthesis	1000	1070.445	1045.963188	1952.01	1548.25	1338.335	3624.09969	1000	2402.183944	2381.525	1486.645	1000	0	2029.795	1069.57	2850.88	1000	3256.923689	1900.985	1683.765	3000	1000	1000	1586.395	2717.48	2036.56	1000	3000	1579.827286	1817.74483	1000	3000	1677.035	1000	1000	506.1395513	2704.807272	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	3000	1817.365	1841.35	1.26E-13	2727.545231	2040.64	4000	1652.122846	2878.315	1234.02	1.98E-13
LIPIDS METABOLISM	FATTY ACID METABOLISM	Elaidate degradation	1000	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617454	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Linolenate degradation	0	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617448	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	0	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Linoleate degradation	1000	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617449	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	gamma-Linolenate synthesis	1000	1070.445	2234.2737	1952.01	1548.25	1338.335	2002.9	1000	3000.082363	2381.525	1486.645	1000	1465.279863	2007.8	1069.57	1997.547885	1000	2997.17319	1900.985	1683.765	3002.9	1000	1000	1586.395	2717.48	2036.56	1000	3002.9	1444.570211	1242.49917	1000	2002.9	1677.035	1000	1000	2250.095309	2002.9	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	2000	1397.478608	1841.35	2340.38	3002.9	2040.64	3002.9	2599.540703	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	gamma-Linolenate degradation	1000	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617449	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Arachidonate synthesis	0	1070.445	1970.856877	1952.01	1548.25	1338.335	3070.953649	1000	3954.698082	2381.525	1486.645	1000	1768.87	2029.795	0	1924.644355	1000	3600.680635	1900.985	1683.765	2116.5	1000	1000	1586.395	1933.94921	2036.56	1000	4050.419122	2384.374195	1433.008817	1000	3108.3	1677.035	1000	1000	1711.809381	3108.3	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	2108.3	1050.543813	1841.35	2340.38	2055.257924	2040.64	5000	2358.448285	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Arachidonate degradation	0	1070.445	1491.706333	1952.01	1548.25	1338.335	7329.617449	1000	4921.225682	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	2419.607874	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	6023.086717	3684.081343	2456.76235	1000	3288.855	1677.035	1000	1000	2391.335	6719.223938	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	2104.348001	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Synthesis of malonyl-coa	1000	1070.445	17.49571183	1952.01	1548.25	1338.335	2000	1000	2072.352691	2275.305537	1486.645	1000	1645.33195	2029.795	518.1901262	1484.97501	1000	1244.864593	1900.985	1683.765	3000	1000	1000	1586.395	1228.598021	2000	1000	3000	1240.3676	697.0491882	1000	3000	1677.035	1000	1000	249.2949906	3000	1615.75	1273.86	1712.735	1043.17	1000	1000	1233.63803	1049.985	1330.325	1000	1516.295	2000	32.28414893	1841.35	1097.023521	3000	1219.68961	3000	272.0843644	2878.315	1234.02	1831.445
LIPIDS METABOLISM	FATTY ACID METABOLISM	Synthesis of palmitoyl-CoA	1000	1070.445	329.9830617	1952.01	1548.25	1338.335	2142.857143	1000	1869.334357	2051.272405	1486.645	1000	1768.87	2029.795	518.1901262	1067.360343	1000	1419.622899	1900.985	1683.765	3222	1000	1000	1586.395	1437.551787	2036.56	1000	2437.757143	606.6099731	697.0827539	1000	2142.857143	1677.035	1000	1000	249.3177478	2142.853594	1615.75	1273.86	1712.735	1043.17	1000	1000	1221.733552	1049.985	1330.325	1000	1516.295	3142.857143	982.3739986	1142.857143	1713.398766	1522.359869	1815.873206	4142.769216	528.3835287	2739.257143	1234.02	1831.445
LIPIDS METABOLISM	BILE ACID SYNTHESIS	Taurochenodeoxycholate synthesis	0	0	0	0	0	0	0	1.51E-16	0	0	0	3.86E-14	1.04E-13	0	0	0	0	0	0	0	-1.67E-26	0	-1.88E-29	2.25E-27	0	0	0	0	0	0	0	0	0	2.35E-29	0	0	0	0	0	0	0	0	1000	0	1.14E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPIDS METABOLISM	BILE ACID SYNTHESIS	Glycochenodeoxycholate synthesis	1000	1070.445	7069.725	1952.01	1548.25	1338.335	10088.5575	1000	7226.3325	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	0	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	7396.0575	6706.245	3646.715	1000	3288.855	1677.035	1000	1000	2391.335	8695.395	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	8574.1875	2878.315	1234.02	1831.445
LIPIDS METABOLISM	BILE ACID SYNTHESIS	tauro-cholate synthesis	1000	1070.445	7069.725	1952.01	1548.25	1338.335	10088.5575	1000	7226.3325	2381.525	1486.645	1000	1768.87	2029.795	1069.57	2850.88	1000	5000	1900.985	1683.765	3430.495	1000	1000	1586.395	2717.48	2036.56	1000	7396.0575	6706.245	3646.715	1000	3288.855	1677.035	1000	1000	2391.335	8695.395	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	5000	1817.365	1841.35	2340.38	3960.4	2040.64	5000	8574.1875	2878.315	1234.02	1831.445
LIPIDS METABOLISM	BILE ACID SYNTHESIS	glyco-cholate synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPIDS METABOLISM	EICOSANOID METABOLISM	Synthesis of thromboxane from arachidonate	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	1900.985	1000	1000	0	750	1000	1000	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	749.9999975	0	752.63262	0	1000	0	1000	0	0	0	0	0	0	0	0	0	0
LIPIDS METABOLISM	GANGLIOSIDE METABOLISM	Synthesis of galactosyl glucosyl ceramide (link with ganglioside metabolism)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPIDS METABOLISM	GANGLIOSIDE METABOLISM	Synthesis of glucocerebroside	0	1070.445	1000.25216	1952.01	1548.25	1000	2000	1000	1370.001805	1720.327667	1486.645	1000	1000	1999.424726	1000	482.0439491	1000	1243.117606	1900.985	1000	1000	1000	1000	1586.395	1000	1000	1000	1008.544251	311.2716688	557.3198805	1000	1001.015	1677.035	1000	1000	1220.752666	1999.998968	1615.75	1273.86	1712.735	1043.17	1000	1000	1009.987506	606.2164915	1330.325	1000	1516.295	1999.639463	1362.883593	1841.35	1185.068645	1593.665503	1219.68961	2000	1000	1999.89	1234.02	1000
LIPIDS METABOLISM	GLOBOSIDE METABOLISM	Synthesis of globoside (link with globoside metabolism)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.6666667	0	0	0	0	0	0	0	0	0	0	0	0
VITAMIN & COFACTOR METABOLISM	COENZYME NAD BIOSYNTHESIS	NAD synthesis from nicotinamide	1000	999.9999996	2.623080807	999.9999879	883.7860905	1000	999.999984	560.3302053	999.8352759	1000	999.8295722	1000	999.8604715	1000	999.8182262	503.1766039	1000	629.5270644	999.8768846	999.8730891	1000	999.9351353	1000	1000	706.2461611	999.8725212	999.993228	999.9964954	551.8378565	76.9960474	1000	1000	1677.035	1000	1000	487.8788801	1999.905701	1615.75	1273.86	1712.735	1043.17	999.9452553	999.999959	1000	999.8374722	1000	1000	1516.295	1999.949862	144.6298654	1841.35	999.8134118	999.908559	999.7292277	999.9999809	255.9440209	1000	1234.02	1831.445
VITAMIN & COFACTOR METABOLISM	COENZYME FAD BIOSYNTHESIS	FAD synthesis	1000	1070.445	1003.927809	1952.01	1548.25	1338.335	2000	1000	1999.996383	2000	1486.645	1000	1768.87	1999.998244	0	1958.118895	1000	1999.993567	1900.985	1683.765	2000	1000	1000	1586.395	1999.996264	1999.997201	1000	1999.999923	1611.712613	1092.384395	1000	2000	1677.035	1000	1000	1526.510984	1999.99793	1615.75	1273.86	1712.735	1043.17	1000	1000	1287.585	1049.985	1330.325	1000	1516.295	1999.998899	1281.897624	1841.35	1999.995903	1999.997992	1999.994055	2000	1368.421542	2000	1234.02	1831.445
VITAMIN & COFACTOR METABOLISM	COENZYME A BIOSYNTHESIS	Synthesis of coenzyme A	998.3964103	1000	602.6775206	999.999927	998.7540513	999.999976	1000.044903	541.0257315	987.0536983	1000.015	998.9686931	999.130075	999.0620513	999.5158974	998.5174359	998.1762129	999.5461538	998.2269934	999.2549937	999.2320264	1000	999.6066667	1000	1000	998.9702385	999.2285898	999.9287642	999.9787924	998.0812652	323.9510114	999.9997114	1000	999.62479	1000	1000	998.6573209	999.4293727	999.4379062	998.6082051	1000	999.9982635	999.6687246	999.9997519	999.0317949	998.3661538	1000	1000	1000	999.6966023	998.3094842	999.5699925	998.8709023	999.4466645	998.3614804	999.9998845	467.8591148	1000	999.1045172	999.9999493
